h1|h2|h3|ind|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por reducción: U.- Actividades de organizaciones y organismos extraterritoriales."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: A.- Agricultaura, Ganadería, Silvicultura y Pesca"|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: B.- Industrias extractivas"|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: C.- Industria manufacturera"|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: D.- Suministro de energía eléctrica, gas, vapor y aire acondicionado."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: E.- Suministro de agua, Actividades de saneamiento, Gestión de residuos y descontaminación."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: F.- Construcción."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: G.- Comercio al por mayor y al por menor, Reparación de vehículos de motor y motocicletas."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: H.- Transporte y almacenamiento."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: I.- Hostelería."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: J.- Información y Comunicaciones."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: K.- Actividades financieras y de seguros."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: L.- Actividades inmobiliarias."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: M.- Actividades profesionales, científicas y técnicas."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: N.- Actividades administrativas y servicios auxiliares."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: O.- Administración pública y defensa; Seguridad Social obligatoria."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: P.- Educación."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: Q.- Actividades sanitarias y de Servicios Sociales."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: R.- Actividades artísticas, recreativas y de entretenimiento."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: S.- Otros servicios."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: T.- Actividades de los hogares como empleadores de personal doméstico; Actividades de los hogares como productores de bienes y servicios para uso propio."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados por ERTES por extinción: U.- Actividades de organizaciones y organismos extraterritoriales."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: A.- Agricultaura, Ganadería, Silvicultura y Pesca"|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: B.- Industrias extractivas"|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: C.- Industria manufacturera"|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: D.- Suministro de energía eléctrica, gas, vapor y aire acondicionado."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: E.- Suministro de agua, Actividades de saneamiento, Gestión de residuos y descontaminación."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: F.- Construcción."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: G.- Comercio al por mayor y al por menor, Reparación de vehículos de motor y motocicletas."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: H.- Transporte y almacenamiento."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: I.- Hostelería."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: J.- Información y Comunicaciones."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: K.- Actividades financieras y de seguros."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: L.- Actividades inmobiliarias."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: M.- Actividades profesionales, científicas y técnicas."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: N.- Actividades administrativas y servicios auxiliares."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: O.- Administración pública y defensa; Seguridad Social obligatoria."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: P.- Educación."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: Q.- Actividades sanitarias y de Servicios Sociales."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: R.- Actividades artísticas, recreativas y de entretenimiento."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: S.- Otros servicios."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: T.- Actividades de los hogares como empleadores de personal doméstico; Actividades de los hogares como productores de bienes y servicios para uso propio."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por suspensión: U.- Actividades de organizaciones y organismos extraterritoriales."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: A.- Agricultaura, Ganadería, Silvicultura y Pesca"|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: B.- Industrias extractivas"|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: C.- Industria manufacturera"|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: D.- Suministro de energía eléctrica, gas, vapor y aire acondicionado."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: E.- Suministro de agua, Actividades de saneamiento, Gestión de residuos y descontaminación."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: F.- Construcción."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: G.- Comercio al por mayor y al por menor, Reparación de vehículos de motor y motocicletas."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: H.- Transporte y almacenamiento."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: I.- Hostelería."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: J.- Información y Comunicaciones."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: K.- Actividades financieras y de seguros."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: L.- Actividades inmobiliarias."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: M.- Actividades profesionales, científicas y técnicas."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: N.- Actividades administrativas y servicios auxiliares."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: O.- Administración pública y defensa; Seguridad Social obligatoria."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: P.- Educación."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: Q.- Actividades sanitarias y de Servicios Sociales."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: R.- Actividades artísticas, recreativas y de entretenimiento."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: S.- Otros servicios."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: T.- Actividades de los hogares como empleadores de personal doméstico; Actividades de los hogares como productores de bienes y servicios para uso propio."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por reducción: U.- Actividades de organizaciones y organismos extraterritoriales."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: A.- Agricultaura, Ganadería, Silvicultura y Pesca"|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: B.- Industrias extractivas"|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: C.- Industria manufacturera"|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: D.- Suministro de energía eléctrica, gas, vapor y aire acondicionado."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: E.- Suministro de agua, Actividades de saneamiento, Gestión de residuos y descontaminación."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: F.- Construcción."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: G.- Comercio al por mayor y al por menor, Reparación de vehículos de motor y motocicletas."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: H.- Transporte y almacenamiento."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: I.- Hostelería."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: J.- Información y Comunicaciones."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: K.- Actividades financieras y de seguros."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: L.- Actividades inmobiliarias."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: M.- Actividades profesionales, científicas y técnicas."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: N.- Actividades administrativas y servicios auxiliares."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: O.- Administración pública y defensa; Seguridad Social obligatoria."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: P.- Educación."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: Q.- Actividades sanitarias y de Servicios Sociales."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: R.- Actividades artísticas, recreativas y de entretenimiento."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: S.- Otros servicios."|
"Mercado de trabajo"|"ERTES"|"Afectados por ERTES según tipo, sección de actividad y sexo"|"Afectados hombres por ERTES por extinción: T.- Actividades de los hogares como empleadores de personal doméstico; Actividades de los hogares como productores de bienes y servicios para uso propio."|
